name	item	drop_rate	action	rank					
Green Nargacuga	G.Narga Razor+	88	Break Part - Wing Blade	G Rank					
Green Nargacuga	G.Narga Dapples	12	Break Part - Wing Blade	G Rank					
Green Nargacuga	G.Narga Tailspear	65	Break Part - Tail	G Rank					
Green Nargacuga	G.Narga Dapples	17	Break Part - Tail	G Rank					
Green Nargacuga	Nargacuga Lash	10	Break Part - Tail	G Rank					
Green Nargacuga	Narga Medulla	8	Break Part - Tail	G Rank					
Green Nargacuga	Hvy G.Narga Fang	23	Free Hunt	G Rank					
Green Nargacuga	G.Narga Dapples	20	Free Hunt	G Rank					
Green Nargacuga	G.Narga Shard	20	Free Hunt	G Rank					
Green Nargacuga	G.Narga Razor+	15	Free Hunt	G Rank					
Green Nargacuga	Nargacuga Lash	13	Free Hunt	G Rank					
Green Nargacuga	Narga Medulla	6	Free Hunt	G Rank					
Green Nargacuga	Nargacuga Mantle	3	Free Hunt	G Rank					
Lucent Nargacuga	L.Narga Shard	41	Body Carve	G Rank					
Lucent Nargacuga	L.Narga Dapples	28	Body Carve	G Rank					
Lucent Nargacuga	Hvy L.Narga Fang	14	Body Carve	G Rank					
Lucent Nargacuga	L.Narga Razor	10	Body Carve	G Rank					
Lucent Nargacuga	Nargacuga Mantle	4	Body Carve	G Rank					
Lucent Nargacuga	Cloudy Moonshard	3	Body Carve	G Rank					
Lucent Nargacuga	Nargacuga Lash	80	Tail Carve	G Rank					
Lucent Nargacuga	L.Narga Dapples	10	Tail Carve	G Rank					
Lucent Nargacuga	L.Narga Tailspear	10	Tail Carve	G Rank					
Lucent Nargacuga	Lrg Wyvern Tear	70	Tear	G Rank					
Lucent Nargacuga	L.Narga Shard	25	Tear	G Rank					
Lucent Nargacuga	Nargacuga Mantle	3	Tear	G Rank					
Lucent Nargacuga	Cloudy Moonshard	2	Tear	G Rank					
Lucent Nargacuga	L.Narga Dapples	35	Capture	G Rank					
Lucent Nargacuga	L.Narga Shard	24	Capture	G Rank					
Lucent Nargacuga	Hvy L.Narga Fang	23	Capture	G Rank					
Lucent Nargacuga	Nargacuga Lash	13	Capture	G Rank					
Lucent Nargacuga	Nargacuga Mantle	3	Capture	G Rank					
Lucent Nargacuga	Cloudy Moonshard	2	Capture	G Rank					
Lucent Nargacuga	Hvy L.Narga Fang	68	Break Part - Head	G Rank					
Lucent Nargacuga	L.Narga Shard	25	Break Part - Head	G Rank					
Lucent Nargacuga	Nargacuga Mantle	4	Break Part - Head	G Rank					
Lucent Nargacuga	Cloudy Moonshard	3	Break Part - Head	G Rank					
Lucent Nargacuga	L.Narga Tailspear	65	Break Part - Tail	G Rank					
Lucent Nargacuga	L.Narga Dapples	17	Break Part - Tail	G Rank					
Lucent Nargacuga	Nargacuga Lash	10	Break Part - Tail	G Rank					
Lucent Nargacuga	Narga Medulla	8	Break Part - Tail	G Rank					
Lucent Nargacuga	L.Narga Razor+	64	Break Part - Wing Blade	G Rank					
Lucent Nargacuga	L.Narga Razor	24	Break Part - Wing Blade	G Rank					
Lucent Nargacuga	L.Narga Dapples	12	Break Part - Wing Blade	G Rank					
Nibelsnarf	Nibelsnarf Shell	50	Body Carve	Low Rank					
Nibelsnarf	Nibelsnarf Hide	30	Body Carve	Low Rank					
Nibelsnarf	Vivid Fluid	15	Body Carve	Low Rank					
Nibelsnarf	Nibelsnarf Scalp	5	Body Carve	Low Rank					
Nibelsnarf	Nibel Carapace	48	Body Carve	High Rank					
Nibelsnarf	Nibelsnarf Hide+	25	Body Carve	High Rank					
Nibelsnarf	Brilliant Fluid	12	Body Carve	High Rank					
Nibelsnarf	Nibelsnarf Scalp	10	Body Carve	High Rank					
Nibelsnarf	Nibelsnarf Hide	5	Body Carve	High Rank					
Nibelsnarf	Nibel Cortex	42	Body Carve	G Rank					
Nibelsnarf	Nibelsnarf Piel	30	Body Carve	G Rank					
Nibelsnarf	Dazzling Fluid	15	Body Carve	G Rank					
Nibelsnarf	Nibelsnarf Hide+	8	Body Carve	G Rank					
Nibelsnarf	Nibelsnarf Scalp	5	Body Carve	G Rank					
Nibelsnarf	Wyvern Tear	75	Tear	Low Rank					
Nibelsnarf	Vivid Fluid	25	Tear	Low Rank					
Nibelsnarf	Wyvern Tear	38	Tear	High Rank					
Nibelsnarf	Lrg Wyvern Tear	37	Tear	High Rank					
Nibelsnarf	Brilliant Fluid	20	Tear	High Rank					
Nibelsnarf	Vivid Fluid	5	Tear	High Rank					
Nibelsnarf	Lrg Wyvern Tear	45	Tear	G Rank					
Nibelsnarf	Dazzling Fluid	25	Tear	G Rank					
Nibelsnarf	Wyvern Tear	25	Tear	G Rank					
Nibelsnarf	Brilliant Fluid	5	Tear	G Rank					
Nibelsnarf	Nibelsnarf Hide	45	Capture	Low Rank					
Nibelsnarf	Vivid Fluid	25	Capture	Low Rank					
Nibelsnarf	Nibelsnarf Claw	23	Capture	Low Rank					
Nibelsnarf	Nibelsnarf Scalp	7	Capture	Low Rank					
Nibelsnarf	Nibelsnarf Hide+	42	Capture	High Rank					
Nibelsnarf	Nibelsnarf Claw+	23	Capture	High Rank					
Nibelsnarf	Brilliant Fluid	20	Capture	High Rank					
Nibelsnarf	Nibelsnarf Scalp	10	Capture	High Rank					
Nibelsnarf	Vivid Fluid	5	Capture	High Rank					
Nibelsnarf	Nibelsnarf Piel	42	Capture	G Rank					
Nibelsnarf	Nibelsnarf Talon	23	Capture	G Rank					
Nibelsnarf	Dazzling Fluid	20	Capture	G Rank					
Nibelsnarf	Nibelsnarf Scalp	10	Capture	G Rank					
Nibelsnarf	Brilliant Fluid	5	Capture	G Rank					
Nibelsnarf	Vivid Fluid	70	Break Part - Gills	Low Rank					
Nibelsnarf	Nibelsnarf Shell	20	Break Part - Gills	Low Rank					
Nibelsnarf	Nibelsnarf Scalp	10	Break Part - Gills	Low Rank					
Nibelsnarf	Brilliant Fluid	65	Break Part - Gills	High Rank					
Nibelsnarf	Nibel Carapace	15	Break Part - Gills	High Rank					
Nibelsnarf	Nibelsnarf Scalp	15	Break Part - Gills	High Rank					
Nibelsnarf	Vivid Fluid	5	Break Part - Gills	High Rank					
Nibelsnarf	Dazzling Fluid	65	Break Part - Gills	G Rank					
Nibelsnarf	Nibel Cortex	15	Break Part - Gills	G Rank					
Nibelsnarf	Nibelsnarf Scalp	10	Break Part - Gills	G Rank					
Nibelsnarf	Brilliant Fluid	5	Break Part - Gills	G Rank					
Nibelsnarf	Nibelsnarf Claw	70	Break Part - Front Legs	Low Rank					
Nibelsnarf	Nibelsnarf Hide	30	Break Part - Front Legs	Low Rank					
Nibelsnarf	Nibelsnarf Claw+	65	Break Part - Front Legs	High Rank					
Nibelsnarf	Nibelsnarf Hide+	25	Break Part - Front Legs	High Rank					
Nibelsnarf	Nibelsnarf Claw	10	Break Part - Front Legs	High Rank					
Nibelsnarf	Nibelsnarf Talon	65	Break Part - Front Legs	G Rank					
Nibelsnarf	Nibelsnarf Piel	25	Break Part - Front Legs	G Rank					
Nibelsnarf	Nibelsnarf Claw+	10	Break Part - Front Legs	G Rank					
Nibelsnarf	Nibelsnarf Hide+	35	Free Hunt	High Rank					
Nibelsnarf	Nibelsnarf Claw+	23	Free Hunt	High Rank					
Nibelsnarf	Brilliant Fluid	22	Free Hunt	High Rank					
Nibelsnarf	Nibelsnarf Scalp	14	Free Hunt	High Rank					
Nibelsnarf	Vivid Fluid	6	Free Hunt	High Rank					
Nibelsnarf	Nibelsnarf Piel	35	Free Hunt	G Rank					
Nibelsnarf	Dazzling Fluid	24	Free Hunt	G Rank					
Nibelsnarf	Nibelsnarf Talon	23	Free Hunt	G Rank					
Nibelsnarf	Nibelsnarf Scalp	10	Free Hunt	G Rank					
Nibelsnarf	Brilliant Fluid	8	Free Hunt	G Rank					
Plesioth	Plesioth Scale+	30	Body Carve	High Rank					
Plesioth	Plesioth Fang+	18	Body Carve	High Rank					
Plesioth	Plesioth Fin+	12	Body Carve	High Rank					
Plesioth	Plesioth Head	6	Body Carve	High Rank					
Plesioth	Wyvern Stone	5	Body Carve	High Rank					
Plesioth	Plesioth Shard	60	Body Carve	G Rank					
Plesioth	Hvy Plesio Fang	18	Body Carve	G Rank					
Plesioth	Fine Plesio Fin	12	Body Carve	G Rank					
Plesioth	Uber Plesio Head	6	Body Carve	G Rank					
Plesioth	Lrg Wyvern Stone	4	Body Carve	G Rank					
Plesioth	Wyvern Tear	38	Tear	High Rank					
Plesioth	Lrg Wyvern Tear	37	Tear	High Rank					
Plesioth	Plesioth Scale+	15	Tear	High Rank					
Plesioth	Plesioth Fin+	10	Tear	High Rank					
Plesioth	Lrg Wyvern Tear	50	Tear	G Rank					
Plesioth	Wyvern Tear	25	Tear	G Rank					
Plesioth	Plesioth Shard	15	Tear	G Rank					
Plesioth	Fine Plesio Fin	10	Tear	G Rank					
Plesioth	Plesioth Scale+	30	Capture	High Rank					
Plesioth	Plesioth Fin+	23	Capture	High Rank					
Plesioth	Wyvern Fang	17	Capture	High Rank					
Plesioth	Plesioth Webbing	15	Capture	High Rank					
Plesioth	Plesioth Head	12	Capture	High Rank					
Plesioth	Wyvern Stone	3	Capture	High Rank					
Plesioth	Plesioth Shard	30	Capture	G Rank					
Plesioth	Fine Plesio Fin	23	Capture	G Rank					
Plesioth	Plesioth Fang+	17	Capture	G Rank					
Plesioth	Hrd Ples Webbing	15	Capture	G Rank					
Plesioth	Uber Plesio Head	12	Capture	G Rank					
Plesioth	Lrg Wyvern Stone	3	Capture	G Rank					
Plesioth	Plesioth Fang+	58	Break Part - Head	High Rank					
Plesioth	Plesioth Head	28	Break Part - Head	High Rank					
Plesioth	Plesioth Fin+	8	Break Part - Head	High Rank					
Plesioth	Plesioth Scale+	6	Break Part - Head	High Rank					
Plesioth	Hvy Plesio Fang	58	Break Part - Head	G Rank					
Plesioth	Uber Plesio Head	28	Break Part - Head	G Rank					
Plesioth	Fine Plesio Fin	8	Break Part - Head	G Rank					
Plesioth	Plesioth Shard	6	Break Part - Head	G Rank					
Plesioth	Plesioth Webbing	65	Break Part - Wing	High Rank					
Plesioth	Plesioth Scale+	20	Break Part - Wing	High Rank					
Plesioth	Plesioth Fin+	15	Break Part - Wing	High Rank					
Plesioth	Hrd Ples Webbing	65	Break Part - Wing	High Rank					
Plesioth	Plesioth Shard	20	Break Part - Wing	High Rank					
Plesioth	Fine Plesio Fin	15	Break Part - Wing	High Rank					
Plesioth	Plesioth Fin+	75	Break Part - Fin	High Rank					
Plesioth	Plesioth Scale+	25	Break Part - Fin	High Rank					
Plesioth	Fine Plesio Fin	75	Break Part - Fin	G Rank					
Plesioth	Plesioth Shard	25	Break Part - Fin	G Rank					
Plesioth	Plesioth Fin+	29	Free Hunt	High Rank					
Plesioth	Plesioth Scale+	23	Free Hunt	High Rank					
Plesioth	Plesioth Head	18	Free Hunt	High Rank					
Plesioth	Plesioth Webbing	15	Free Hunt	High Rank					
Plesioth	Wyvern Fang	10	Free Hunt	High Rank					
Plesioth	Wyvern Stone	5	Free Hunt	High Rank					
Plesioth	Fine Plesio Fin	29	Free Hunt	G Rank					
Plesioth	Plesioth Shard	23	Free Hunt	G Rank					
Plesioth	Uber Plesio Head	18	Free Hunt	G Rank					
Plesioth	Hrd Ples Webbing	15	Free Hunt	G Rank					
Plesioth	Plesioth Fang+	10	Free Hunt	G Rank					
Plesioth	Lrg Wyvern Stone	5	Free Hunt	G Rank					
Green Plesioth	G.Plesio Shard	55	Body Carve	G Rank					
Green Plesioth	Hvy Plesio Fang	20	Body Carve	G Rank					
Green Plesioth	Fine G.Plesi Fin	12	Body Carve	G Rank					
Green Plesioth	Uber Plesio Head	8	Body Carve	G Rank					
Green Plesioth	Lrg Wyvern Stone	5	Body Carve	G Rank					
Green Plesioth	Lrg Wyvern Tear	50	Tear	G Rank					
Green Plesioth	Wyvern Tear	25	Tear	G Rank					
Green Plesioth	G.Plesio Shard	15	Tear	G Rank					
Green Plesioth	Fine G.Plesi Fin	10	Tear	G Rank					
Green Plesioth	G.Plesio Shard	30	Capture	G Rank					
Green Plesioth	Fine G.Plesi Fin	23	Capture	G Rank					
Green Plesioth	Plesioth Fang+	15	Capture	G Rank					
Green Plesioth	Hrd Ples Webbing	15	Capture	G Rank					
Green Plesioth	Uber Plesio Head	13	Capture	G Rank					
Green Plesioth	Lrg Wyvern Stone	4	Capture	G Rank					
Green Plesioth	Hvy Plesio Fang	58	Break Part - Head	G Rank					
Green Plesioth	Uber Plesio Head	28	Break Part - Head	G Rank					
Green Plesioth	Fine G.Plesi Fin	8	Break Part - Head	G Rank					
Green Plesioth	G.Plesio Shard	6	Break Part - Head	G Rank					
Green Plesioth	Hrd Ples Webbing	65	Break Part - Wing	G Rank					
Green Plesioth	G.Plesio Shard	20	Break Part - Wing	G Rank					
Green Plesioth	Fine G.Plesi Fin	15	Break Part - Wing	G Rank					
Green Plesioth	Fine G.Plesi Fin	75	Break Part - Fin	G Rank					
Green Plesioth	G.Plesio Shard	25	Break Part - Fin	G Rank					
Green Plesioth	Fine G.Plesi Fin	29	Free Hunt	G Rank					
Green Plesioth	G.Plesio Shard	23	Free Hunt	G Rank					
Green Plesioth	Uber Plesio Head	19	Free Hunt	G Rank					
Green Plesioth	Hrd Ples Webbing	15	Free Hunt	G Rank					
Green Plesioth	Plesioth Fang+	8	Free Hunt	G Rank					
Green Plesioth	Lrg Wyvern Stone	6	Free Hunt	G Rank					
Qurupeco	Qurupeco Scale	45	Body Carve	Low Rank					
Qurupeco	Qurupeco Feather	32	Body Carve	Low Rank					
Qurupeco	Monster Bone M	12	Body Carve	Low Rank					
Qurupeco	Vivid Feather	9	Body Carve	Low Rank					
Qurupeco	Strange Beak	2	Body Carve	Low Rank					
Qurupeco	Qurupeco Scale+	40	Body Carve	High Rank					
Qurupeco	Qurupeco Wing	32	Body Carve	High Rank					
Qurupeco	Vivid Feather	16	Body Carve	High Rank					
Qurupeco	Monster Keenbone	10	Body Carve	High Rank					
Qurupeco	Wonderful Beak	2	Body Carve	High Rank					
Qurupeco	Qurupeco Shard	45	Body Carve	G Rank					
Qurupeco	Peco Fellwing	32	Body Carve	G Rank					
Qurupeco	Monster Slogbone	12	Body Carve	G Rank					
Qurupeco	Lustrous Feather	9	Body Carve	G Rank					
Qurupeco	Alluring Beak	2	Body Carve	G Rank					
Qurupeco	Wyvern Tear	75	Tear	Low Rank					
Qurupeco	Qurupeco Scale	18	Tear	Low Rank					
Qurupeco	Vivid Feather	7	Tear	Low Rank					
Qurupeco	Wyvern Tear	38	Tear	High Rank					
Qurupeco	Lrg Wyvern Tear	37	Tear	High Rank					
Qurupeco	Qurupeco Scale+	15	Tear	High Rank					
Qurupeco	Vivid Feather	10	Tear	High Rank					
Qurupeco	Lrg Wyvern Tear	42	Tear	G Rank					
Qurupeco	Wyvern Tear	25	Tear	G Rank					
Qurupeco	Qurupeco Shard	21	Tear	G Rank					
Qurupeco	Lustrous Feather	12	Tear	G Rank					
Qurupeco	Qurupeco Feather	28	Capture	Low Rank					
Qurupeco	Screamer	25	Capture	Low Rank					
Qurupeco	Flintstone	20	Capture	Low Rank					
Qurupeco	Vivid Feather	12	Capture	Low Rank					
Qurupeco	Monster Bone M	10	Capture	Low Rank					
Qurupeco	Strange Beak	5	Capture	Low Rank					
Qurupeco	Qurupeco Wing	24	Capture	High Rank					
Qurupeco	Screamer	20	Capture	High Rank					
Qurupeco	Flintstone	20	Capture	High Rank					
Qurupeco	Vivid Feather	15	Capture	High Rank					
Qurupeco	Qurupeco Scale+	10	Capture	High Rank					
Qurupeco	Wonderful Beak	9	Capture	High Rank					
Qurupeco	Wyvern Stone	2	Capture	High Rank					
Qurupeco	Peco Fellwing	24	Capture	G Rank					
Qurupeco	Quality Flint	20	Capture	G Rank					
Qurupeco	Screamer	19	Capture	G Rank					
Qurupeco	Lustrous Feather	15	Capture	G Rank					
Qurupeco	Qurupeco Shard	10	Capture	G Rank					
Qurupeco	Alluring Beak	9	Capture	G Rank					
Qurupeco	Lrg Wyvern Stone	3	Capture	G Rank					
Qurupeco	Strange Beak	75	Break Part - Beak	Low Rank					
Qurupeco	Screamer	25	Break Part - Beak	Low Rank					
Qurupeco	Wonderful Beak	55	Break Part - Beak	High Rank					
Qurupeco	Screamer	25	Break Part - Beak	High Rank					
Qurupeco	Strange Beak	20	Break Part - Beak	High Rank					
Qurupeco	Alluring Beak	60	Break Part - Beak	G Rank					
Qurupeco	Wonderful Beak	20	Break Part - Beak	G Rank					
Qurupeco	Screamer	20	Break Part - Beak	G Rank					
Qurupeco	Flintstone	50	Break Part - Flintstone	Low Rank					
Qurupeco	Qurupeco Feather	40	Break Part - Flintstone	Low Rank					
Qurupeco	Vivid Feather	10	Break Part - Flintstone	Low Rank					
Qurupeco	Qurupeco Wing	43	Break Part - Flintstone	High Rank					
Qurupeco	Flintstone	35	Break Part - Flintstone	High Rank					
Qurupeco	Vivid Feather	19	Break Part - Flintstone	High Rank					
Qurupeco	Peco Fellwing	43	Break Part - Flintstone	G Rank					
Qurupeco	Quality Flint	35	Break Part - Flintstone	G Rank					
Qurupeco	Lustrous Feather	19	Break Part - Flintstone	G Rank					
Qurupeco	Lrg Wyvern Stone	3	Break Part - Flintstone	G Rank					
Qurupeco	Qurupeco Wing	25	Free Hunt	High Rank					
Qurupeco	Flintstone	18	Free Hunt	High Rank					
Qurupeco	Screamer	17	Free Hunt	High Rank					
Qurupeco	Vivid Feather	15	Free Hunt	High Rank					
Qurupeco	Qurupeco Scale+	11	Free Hunt	High Rank					
Qurupeco	Wonderful Beak	11	Free Hunt	High Rank					
Qurupeco	Wyvern Stone	3	Free Hunt	High Rank					
Qurupeco	Peco Fellwing	25	Free Hunt	G Rank					
Qurupeco	Quality Flint	18	Free Hunt	G Rank					
Qurupeco	Screamer	18	Free Hunt	G Rank					
Qurupeco	Lustrous Feather	15	Free Hunt	G Rank					
Qurupeco	Qurupeco Shard	11	Free Hunt	G Rank					
Qurupeco	Alluring Beak	11	Free Hunt	G Rank					
Qurupeco	Lrg Wyvern Stone	4	Free Hunt	G Rank					
Crimson Qurupeco	C.Peco Scale+	40	Body Carve	High Rank					
Crimson Qurupeco	C.Peco Wing	32	Body Carve	High Rank					
Crimson Qurupeco	Vivid Feather	16	Body Carve	High Rank					
Crimson Qurupeco	Monster Keenbone	10	Body Carve	High Rank					
Crimson Qurupeco	Wonderful Beak	2	Body Carve	High Rank					
Crimson Qurupeco	C.Peco Shard	42	Body Carve	G Rank					
Crimson Qurupeco	C.Peco Fellwing	32	Body Carve	G Rank					
Crimson Qurupeco	Lustrous Feather	13	Body Carve	G Rank					
Crimson Qurupeco	Monster Slogbone	10	Body Carve	G Rank					
Crimson Qurupeco	Alluring Beak	3	Body Carve	G Rank					
Crimson Qurupeco	Wyvern Tear	38	Tear	High Rank					
Crimson Qurupeco	Lrg Wyvern Tear	37	Tear	High Rank					
Crimson Qurupeco	C.Peco Scale+	15	Tear	High Rank					
Crimson Qurupeco	Vivid Feather	10	Tear	High Rank					
Crimson Qurupeco	Lrg Wyvern Tear	42	Tear	G Rank					
Crimson Qurupeco	Wyvern Tear	25	Tear	G Rank					
Crimson Qurupeco	C.Peco Shard	21	Tear	G Rank					
Crimson Qurupeco	Lustrous Feather	12	Tear	G Rank					
Crimson Qurupeco	C.Peco Wing	23	Capture	High Rank					
Crimson Qurupeco	Voltstone	21	Capture	High Rank					
Crimson Qurupeco	Screamer	20	Capture	High Rank					
Crimson Qurupeco	C.Peco Scale+	15	Capture	High Rank					
Crimson Qurupeco	Vivid Feather	10	Capture	High Rank					
Crimson Qurupeco	Wonderful Beak	9	Capture	High Rank					
Crimson Qurupeco	Wyvern Stone	2	Capture	High Rank					
Crimson Qurupeco	C.Peco Fellwing	24	Capture	G Rank					
Crimson Qurupeco	High Voltstone	21	Capture	G Rank					
Crimson Qurupeco	Screamer	17	Capture	G Rank					
Crimson Qurupeco	C.Peco Shard	15	Capture	G Rank					
Crimson Qurupeco	Lustrous Feather	10	Capture	G Rank					
Crimson Qurupeco	Alluring Beak	9	Capture	G Rank					
Crimson Qurupeco	Lrg Wyvern Stone	4	Capture	G Rank					
Crimson Qurupeco	Wonderful Beak	55	Break Part - Beak	High Rank					
Crimson Qurupeco	Screamer	25	Break Part - Beak	High Rank					
Crimson Qurupeco	Strange Beak	20	Break Part - Beak	High Rank					
Crimson Qurupeco	Alluring Beak	60	Break Part - Beak	G Rank					
Crimson Qurupeco	Wonderful Beak	20	Break Part - Beak	G Rank					
Crimson Qurupeco	Screamer	20	Break Part - Beak	G Rank					
Crimson Qurupeco	Voltstone	60	Break Part - Voltstone	High Rank					
Crimson Qurupeco	C.Peco Wing	27	Break Part - Voltstone	High Rank					
Crimson Qurupeco	Vivid Feather	10	Break Part - Voltstone	High Rank					
Crimson Qurupeco	Wyvern Stone	3	Break Part - Voltstone	High Rank					
Crimson Qurupeco	High Voltstone	60	Break Part - Voltstone	G Rank					
Crimson Qurupeco	C.Peco Fellwing	27	Break Part - Voltstone	G Rank					
Crimson Qurupeco	Lustrous Feather	10	Break Part - Voltstone	G Rank					
Crimson Qurupeco	Lrg Wyvern Stone	3	Break Part - Voltstone	G Rank					
Rathalos	Rathalos Scale	40	Body Carve	Low Rank					
Rathalos	Rathalos Shell	28	Body Carve	Low Rank					
Rathalos	Rathalos Webbing	19	Body Carve	Low Rank					
Rathalos	Flame Sac	8	Body Carve	Low Rank					
Rathalos	Rath Marrow	5	Body Carve	Low Rank					
Rathalos	Rathalos Scale+	38	Body Carve	High Rank					
Rathalos	Rathalos Carapace	29	Body Carve	High Rank					
Rathalos	Inferno Sac	15	Body Carve	High Rank					
Rathalos	Rathalos Wing	13	Body Carve	High Rank					
Rathalos	Rath Medulla	5	Body Carve	High Rank					
Rathalos	Rathalos Shard	39	Body Carve	G Rank					
Rathalos	Rathalos Cortex	28	Body Carve	G Rank					
Rathalos	Rathalos Fellwing	16	Body Carve	G Rank					
Rathalos	Conflagrant Sac	13	Body Carve	G Rank					
Rathalos	Rath Medulla	4	Body Carve	G Rank					
Rathalos	Rathalos Tail	60	Tail Carve	Low Rank					
Rathalos	Rathalos Scale	20	Tail Carve	Low Rank					
Rathalos	Rath Marrow	17	Tail Carve	Low Rank					
Rathalos	Rathalos Plate	3	Tail Carve	Low Rank					
Rathalos	Rathalos Tail	48	Tail Carve	High Rank					
Rathalos	Rathalos Scale+	22	Tail Carve	High Rank					
Rathalos	Rath Medulla	10	Tail Carve	High Rank					
Rathalos	Rathalos Plate	10	Tail Carve	High Rank					
Rathalos	Rathalos Scale	7	Tail Carve	High Rank					
Rathalos	Rathalos Ruby	3	Tail Carve	High Rank					
Rathalos	Rathalos Lash	57	Tail Carve	G Rank					
Rathalos	Rathalos Shard	20	Tail Carve	G Rank					
Rathalos	Rath Medulla	16	Tail Carve	G Rank					
Rathalos	Rathalos Ruby	5	Tail Carve	G Rank					
Rathalos	Rathalos Mantle	2	Tail Carve	G Rank					
Rathalos	Rathalos Shell	42	Capture	Low Rank					
Rathalos	Rathalos Webbing	29	Capture	Low Rank					
Rathalos	Rathalos Tail	18	Capture	Low Rank					
Rathalos	Rathalos Plate	9	Capture	Low Rank					
Rathalos	Rathalos Carapace	2	Capture	Low Rank					
Rathalos	Rathalos Webbing	38	Capture	High Rank					
Rathalos	Rath Marrow	18	Capture	High Rank					
Rathalos	Rathalos Tail	12	Capture	High Rank					
Rathalos	Rath Medulla	8	Capture	High Rank					
Rathalos	Rathalos Plate	5	Capture	High Rank					
Rathalos	Rathalos Ruby	3	Capture	High Rank					
Rathalos	Rathalos Cortex	34	Capture	G Rank					
Rathalos	Rathalos Shard	19	Capture	G Rank					
Rathalos	Rathalos Fellwing	13	Capture	G Rank					
Rathalos	Rathalos Lash	12	Capture	G Rank					
Rathalos	Rath Medulla	10	Capture	G Rank					
Rathalos	Rathalos Ruby	5	Capture	G Rank					
Rathalos	Rathalos Mantle	2	Capture	G Rank					
Rathalos	Rathalos Scale	66	Break Part - Head	Low Rank					
Rathalos	Rathalos Shell	30	Break Part - Head	Low Rank					
Rathalos	Rathalos Plate	4	Break Part - Head	Low Rank					
Rathalos	Rathalos Scale+	57	Break Part - Head	High Rank					
Rathalos	Rathalos Carapace	29	Break Part - Head	High Rank					
Rathalos	Rathalos Shell	8	Break Part - Head	High Rank					
Rathalos	Rathalos Plate	8	Break Part - Head	High Rank					
Rathalos	Rathalos Ruby	4	Break Part - Head	High Rank					
Rathalos	Rathalos Shard	57	Break Part - Head	G Rank					
Rathalos	Rathalos Cortex	28	Break Part - Head	G Rank					
Rathalos	Rathalos Carapace	8	Break Part - Head	G Rank					
Rathalos	Rathalos Ruby	5	Break Part - Head	G Rank					
Rathalos	Rathalos Mantle	2	Break Part - Head	G Rank					
Rathalos	Rath Talon	70	Break Part - Wing	Low Rank					
Rathalos	Rathalos Webbing	15	Break Part - Wing	Low Rank					
Rathalos	Wyvern Claw	15	Break Part - Wing	Low Rank					
Rathalos	Rath Talon	60	Break Part - Wing	High Rank					
Rathalos	Rathalos Wing	25	Break Part - Wing	High Rank					
Rathalos	Wyvern Claw	15	Break Part - Wing	High Rank					
Rathalos	Rath Ripper	65	Break Part - Wing	G Rank					
Rathalos	Rathalos Fellwing	25	Break Part - Wing	G Rank					
Rathalos	Wyvern Claw	10	Break Part - Wing	G Rank					
Rathalos	Inferno Sac	25	Free Hunt	High Rank					
Rathalos	Rathalos Carapace	20	Free Hunt	High Rank					
Rathalos	Rathalos Scale+	20	Free Hunt	High Rank					
Rathalos	Rath Medulla	13	Free Hunt	High Rank					
Rathalos	Rathalos Webbing	10	Free Hunt	High Rank					
Rathalos	Rathalos Plate	8	Free Hunt	High Rank					
Rathalos	Rathalos Ruby	4	Free Hunt	High Rank					
Rathalos	Rathalos Fellwing	25	Free Hunt	G Rank					
Rathalos	Rathalos Shard	20	Free Hunt	G Rank					
Rathalos	Rathalos Cortex	20	Free Hunt	G Rank					
Rathalos	Rathalos Lash	20	Free Hunt	G Rank					
Rathalos	Rath Medulla	6	Free Hunt	G Rank					
Rathalos	Rathalos Ruby	6	Free Hunt	G Rank					
Rathalos	Rathalos Mantle	3	Free Hunt	G Rank					
Azure Rathalos	A.Rath Scale+	38	Body Carve	High Rank					
Azure Rathalos	A.Rath Carapace	28	Body Carve	High Rank					
Azure Rathalos	Inferno Sac	15	Body Carve	High Rank					
Azure Rathalos	A.Rathalos Wing	13	Body Carve	High Rank					
Azure Rathalos	Rath Medulla	6	Body Carve	High Rank					
Azure Rathalos	A.Rathalos Shard	39	Body Carve	G Rank					
Azure Rathalos	A.Rathalos Cortex	28	Body Carve	G Rank					
Azure Rathalos	Rathalos Fellwing	16	Body Carve	G Rank					
Azure Rathalos	Conflagrant Sac	14	Body Carve	G Rank					
Azure Rathalos	Rath Medulla	3	Body Carve	G Rank					
Azure Rathalos	A.Rathalos Tail	48	Tail Carve	High Rank					
Azure Rathalos	A.Rath Scale+	22	Tail Carve	High Rank					
Azure Rathalos	Rath Medulla	11	Tail Carve	High Rank					
Azure Rathalos	Rathalos Plate	10	Tail Carve	High Rank					
Azure Rathalos	Rathalos Ruby	4	Tail Carve	High Rank					
Azure Rathalos	A.Rathalos Lash	57	Tail Carve	G Rank					
Azure Rathalos	A.Rathalos Shard	21	Tail Carve	G Rank					
Azure Rathalos	Rath Medulla	10	Tail Carve	G Rank					
Azure Rathalos	Rathalos Ruby	6	Tail Carve	G Rank					
Azure Rathalos	Rathalos Mantle	3	Tail Carve	G Rank					
Azure Rathalos	Wyvern Tear	38	Tear	High Rank					
Azure Rathalos	Lrg Wyvern Tear	37	Tear	High Rank					
Azure Rathalos	A.Rath Scale+	23	Tear	High Rank					
Azure Rathalos	Rathalos Ruby	2	Tear	High Rank					
